tweet_id,name,tweet_date,standardized_location,airline,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence
569346428839063552,karaackerman,2015-02-21 20:02:21,New York City,Delta,positive,1.0,0,0.0
569346317706768385,si23vr858rb04,2015-02-21 20:01:54,Unknown,Delta,neutral,1.0,0,0.0
569345693770502144,FirefighterGeek,2015-02-21 19:59:25,"ÜT: 42.487548,-71.103035",Delta,negative,1.0,2,0.71
569344914485583872,TheBigEasy5889,2015-02-21 19:56:20,Unknown,Delta,neutral,1.0,0,0.0
569344744297521152,TheBigEasy5889,2015-02-21 19:55:39,Unknown,Delta,negative,1.0,8,0.67
569344334761316354,FrancoIKU,2015-02-21 19:54:01,wherever,Delta,negative,1.0,3,0.66
569343882389016577,brycecollins123,2015-02-21 19:52:14,Unknown,Delta,neutral,1.0,0,0.0
569343781092401152,karaackerman,2015-02-21 19:51:49,New York City,Delta,negative,1.0,2,1.0
569343607326547968,skydivingblond,2015-02-21 19:51:08,new york,Delta,negative,0.37,2,0.37
569343003476819969,dgruber1700,2015-02-21 19:48:44,Unknown,Delta,neutral,0.66,0,0.0
569342641571291136,TheBigEasy5889,2015-02-21 19:47:18,Unknown,Delta,negative,1.0,3,0.65
569342393943773184,brycecollins123,2015-02-21 19:46:19,Unknown,Delta,neutral,0.66,0,0.0
569342336158851074,KON1200,2015-02-21 19:46:05,SOUL CLAP/ STAR TIME/BBE,Delta,negative,1.0,1,0.69
569341821505163264,JtRoP,2015-02-21 19:44:02,"Easton,Ma",Delta,negative,1.0,2,0.68
569341641200439296,dgruber1700,2015-02-21 19:43:19,Unknown,Delta,negative,1.0,2,1.0
569341255399964672,GGouliak,2015-02-21 19:41:47,Unknown,Delta,negative,1.0,2,0.67
569341160482856960,MitFein,2015-02-21 19:41:25,"Sands Point, NY",Delta,negative,0.67,5,0.67
569339932801703936,KON1200,2015-02-21 19:36:32,SOUL CLAP/ STAR TIME/BBE,Delta,negative,1.0,3,0.68
569339717990400000,KON1200,2015-02-21 19:35:41,SOUL CLAP/ STAR TIME/BBE,Delta,negative,1.0,2,0.65
569333461401481216,RogerSaintange,2015-02-21 19:10:49,Unknown,Delta,neutral,0.67,0,0.0
569332001720967168,JummyTV,2015-02-21 19:05:01,"Washington, DC",Delta,positive,1.0,0,0.0
569330782537437184,MitFein,2015-02-21 19:00:10,"Sands Point, NY",Delta,positive,1.0,0,0.0
569330095644659712,aliashmia,2015-02-21 18:57:27,D.C,Delta,positive,1.0,0,0.0
569330091857219585,catiehorst,2015-02-21 18:57:26,Unknown,Delta,positive,1.0,0,0.0
569329921740427264,nonchalantCUNT,2015-02-21 18:56:45,"ÜT: 33.724561,-84.565845",Delta,negative,1.0,5,1.0
569328773876871168,nonchalantCUNT,2015-02-21 18:52:11,"ÜT: 33.724561,-84.565845",Delta,negative,1.0,5,0.67
569327066887401473,SpedAdvocates,2015-02-21 18:45:24,"Wellesley, MA",Delta,negative,1.0,1,0.36
569322419036356608,Drzah_,2015-02-21 18:26:56,Unknown,Delta,neutral,1.0,0,0.0
569320520728113152,laacyyy,2015-02-21 18:19:24,New Jersey,Delta,positive,1.0,0,0.0
569318653792948226,AndrewATZ,2015-02-21 18:11:59,"New York City, NY",Delta,negative,1.0,2,0.68
569313006406012928,courtneyx54,2015-02-21 17:49:32,Massachusetts,Delta,positive,0.68,0,0.0
569312396097003520,SusetteAG,2015-02-21 17:47:07,"Miami/Ft. Lauderdale, FL",Delta,positive,1.0,0,0.0
569311730540683264,dsgersten,2015-02-21 17:44:28,Southern California,Delta,positive,1.0,0,0.0
569310328862830592,1_7_8_0,2015-02-21 17:38:54,Unknown,Delta,neutral,1.0,0,0.0
569310202174025729,courtneyx54,2015-02-21 17:38:24,Massachusetts,Delta,neutral,0.67,0,0.0
569310070825226241,laacyyy,2015-02-21 17:37:52,New Jersey,Delta,positive,0.36,0,0.0
569308292893290496,comicshans,2015-02-21 17:30:48,"sweatertown, new england",Delta,positive,0.68,0,0.0
569307978798645248,laacyyy,2015-02-21 17:29:34,New Jersey,Delta,neutral,0.65,0,0.0
569307917712805889,Margo221,2015-02-21 17:29:19,Unknown,Delta,positive,0.35,0,0.0
569305802487439360,zarrylarou,2015-02-21 17:20:55,NY,Delta,neutral,0.37,0,0.0
569305705750114305,MaliceDavericks,2015-02-21 17:20:32,"Rochester, NY",Delta,negative,0.72,1,0.37
569305409925873664,comicshans,2015-02-21 17:19:21,"sweatertown, new england",Delta,positive,1.0,0,0.0
569304186548047872,Margo221,2015-02-21 17:14:29,Unknown,Delta,positive,0.68,0,0.0
569303932691984384,MaliceDavericks,2015-02-21 17:13:29,"Rochester, NY",Delta,negative,1.0,3,0.64
569301593587208193,dcoadavon,2015-02-21 17:04:11,San Diego,Delta,neutral,0.66,0,0.0
569301330306699264,MaliceDavericks,2015-02-21 17:03:08,"Rochester, NY",Delta,negative,1.0,1,0.66
569301025280167936,lorenbhollander,2015-02-21 17:01:56,New York City,Delta,neutral,0.65,0,0.0
569300522705883136,spaceracedjs,2015-02-21 16:59:56,Brooklyn,Delta,positive,0.67,0,0.0
569300264349364224,spaceracedjs,2015-02-21 16:58:54,Brooklyn,Delta,positive,1.0,0,0.0
569300193503367168,spaceracedjs,2015-02-21 16:58:37,Brooklyn,Delta,negative,0.67,5,0.37
569299428068233217,Torontonian5835,2015-02-21 16:55:35,"Toronto, Canada",Delta,neutral,1.0,0,0.0
569297850456109056,spaceracedjs,2015-02-21 16:49:19,Brooklyn,Delta,positive,1.0,0,0.0
569296877902041088,kaesavga,2015-02-21 16:45:27,metro Boston,Delta,positive,1.0,0,0.0
569296354607935488,tarapall,2015-02-21 16:43:22,Long Island/Westchester,Delta,positive,0.67,0,0.0
569294070129930240,Suzanne_BeDell,2015-02-21 16:34:17,Boston,Delta,positive,0.66,0,0.0
569294014026903552,USairNews,2015-02-21 16:34:04,USA,Delta,neutral,0.68,0,0.0
569287489883500545,Suzanne_BeDell,2015-02-21 16:08:09,Boston,Delta,neutral,1.0,0,0.0
569284887955558401,MichaelBorakove,2015-02-21 15:57:48,Unknown,Delta,neutral,1.0,0,0.0
569284604567228416,Suzanne_BeDell,2015-02-21 15:56:41,Boston,Delta,neutral,0.65,0,0.0
569283532167757826,SpedAdvocates,2015-02-21 15:52:25,"Wellesley, MA",Delta,negative,1.0,1,0.66
569280114296401920,jamescalderwood,2015-02-21 15:38:50,South Australia,Delta,neutral,1.0,0,0.0
569280107724050432,jsgerson,2015-02-21 15:38:49,Unknown,Delta,negative,1.0,1,0.67
569279670048452608,jsgerson,2015-02-21 15:37:04,Unknown,Delta,negative,1.0,5,1.0
569278644943757312,sbgblee,2015-02-21 15:33:00,Unknown,Delta,positive,1.0,0,0.0
569276518305820672,JessicaBurack,2015-02-21 15:24:33,Unknown,Delta,positive,1.0,0,0.0
569275935905722368,TomServosBlendr,2015-02-21 15:22:14,By mile 3 of the NYC Marathon,Delta,positive,1.0,0,0.0
569275580543320064,SpedAdvocates,2015-02-21 15:20:49,"Wellesley, MA",Delta,negative,1.0,0,0.65
569275554110664705,Evecotto,2015-02-21 15:20:43,Unknown,Delta,negative,0.67,2,0.33
569275378331717633,TomServosBlendr,2015-02-21 15:20:01,By mile 3 of the NYC Marathon,Delta,neutral,0.64,0,0.0
569274492607967232,JessicaBurack,2015-02-21 15:16:30,Unknown,Delta,neutral,1.0,0,0.0
569274123525844994,Evecotto,2015-02-21 15:15:02,Unknown,Delta,negative,1.0,0,1.0
569274057897730048,camptips,2015-02-21 15:14:46,Unknown,Delta,neutral,1.0,0,0.0
569273795850178560,JessicaBurack,2015-02-21 15:13:44,Unknown,Delta,negative,1.0,2,1.0
569273785553178624,jsgerson,2015-02-21 15:13:41,Unknown,Delta,negative,1.0,2,0.67
569273777999241216,jsgerson,2015-02-21 15:13:39,Unknown,Delta,negative,1.0,4,1.0
569273297491378176,GreenkidspenWRA,2015-02-21 15:11:45,Grimsby - UK,Delta,neutral,1.0,0,0.0
569271994212069376,geraldineledan,2015-02-21 15:06:34,"Long Island, New York",Delta,positive,1.0,0,0.0
569271364521103361,USairNews,2015-02-21 15:04:04,USA,Delta,neutral,1.0,0,0.0
569271020395241472,cricketandjoe,2015-02-21 15:02:42,Unknown,Delta,negative,1.0,1,1.0
569268751008436224,sbgblee,2015-02-21 14:53:41,Unknown,Delta,negative,1.0,2,0.36
569268455314219008,CMichaelGibson,2015-02-21 14:52:30,Harvard Professor & MD,Delta,positive,1.0,0,0.0
569267891721375745,SusetteAG,2015-02-21 14:50:16,"Miami/Ft. Lauderdale, FL",Delta,negative,1.0,2,1.0
569266679903080448,CMichaelGibson,2015-02-21 14:45:27,Harvard Professor & MD,Delta,neutral,0.35,0,0.0
569265728408440833,CMichaelGibson,2015-02-21 14:41:40,Harvard Professor & MD,Delta,neutral,0.36,0,0.0
569262534232039427,rosenrj,2015-02-21 14:28:59,Unknown,Delta,negative,1.0,8,0.37
569260955953176578,rosenrj,2015-02-21 14:22:42,Unknown,Delta,negative,1.0,1,1.0
569260189486063616,erw12,2015-02-21 14:19:40,Unknown,Delta,neutral,1.0,0,0.0
569259756344487938,NicoMancinelli,2015-02-21 14:17:56,"ÜT: 41.538301,-74.072016",Delta,neutral,0.66,0,0.0
569258404742500353,MichaelMontero,2015-02-21 14:12:34,"Brooklyn, New York",Delta,negative,1.0,2,0.67
569255973958889472,rosenrj,2015-02-21 14:02:55,Unknown,Delta,negative,1.0,1,1.0
569254571622727682,Marc_keting,2015-02-21 13:57:20,"Washington, DC",Delta,negative,1.0,4,1.0
569254216415481856,rosenrj,2015-02-21 13:55:56,Unknown,Delta,negative,1.0,4,1.0
569253874445492225,FruminousB,2015-02-21 13:54:34,Unknown,Delta,neutral,0.67,0,0.0
569253270356664322,Marc_keting,2015-02-21 13:52:10,"Washington, DC",Delta,negative,1.0,4,1.0
569252657967341569,MichaelBorakove,2015-02-21 13:49:44,Unknown,Delta,negative,1.0,3,0.71
569251925482475520,Marc_keting,2015-02-21 13:46:49,"Washington, DC",Delta,negative,0.67,4,0.34
569249704543965184,delmo75,2015-02-21 13:38:00,Unknown,Delta,positive,1.0,0,0.0
569249554236878848,delmo75,2015-02-21 13:37:24,Unknown,Delta,positive,0.65,0,0.0
569248721139048448,contimike,2015-02-21 13:34:05,"New York, sort of!",Delta,positive,0.65,0,0.0
569248084934443010,contimike,2015-02-21 13:31:34,"New York, sort of!",Delta,negative,0.64,5,0.64
569247182475407360,jojo929,2015-02-21 13:27:59,Unknown,Delta,negative,1.0,1,0.67
569245707477131264,jojo929,2015-02-21 13:22:07,Unknown,Delta,negative,1.0,1,0.67
569245342421491712,AdamJBerry,2015-02-21 13:20:40,Provincetown Ma,Delta,negative,1.0,3,0.66
569244956663148544,PatricePinkFile,2015-02-21 13:19:08,"Washington, DC",Delta,positive,1.0,0,0.0
569244701875769345,Markjeffries1,2015-02-21 13:18:07,"40.741909,-73.997189",Delta,neutral,1.0,0,0.0
569243807331409920,Markjeffries1,2015-02-21 13:14:34,"40.741909,-73.997189",Delta,neutral,1.0,0,0.0
569243017552375809,venkatesh_cr,2015-02-21 13:11:26,Austin Texas,Delta,negative,1.0,3,1.0
569242143748964353,PGAShowAndrew,2015-02-21 13:07:57,"Stamford, CT",Delta,positive,0.63,0,0.0
569241776617160704,Markjeffries1,2015-02-21 13:06:30,"40.741909,-73.997189",Delta,neutral,1.0,0,0.0
569239947061927938,CamiCorreaBal,2015-02-21 12:59:14,Unknown,Delta,positive,1.0,0,0.0
569238749802074113,RozFortuna,2015-02-21 12:54:28,Mannahatta,Delta,neutral,0.67,0,0.0
569238666654195714,tarapall,2015-02-21 12:54:08,Long Island/Westchester,Delta,positive,1.0,0,0.0
569238439373234176,PatricePinkFile,2015-02-21 12:53:14,"Washington, DC",Delta,neutral,0.7,0,0.0
569238252676378627,PatricePinkFile,2015-02-21 12:52:30,"Washington, DC",Delta,neutral,0.69,0,0.0
569237160886276096,venkatesh_cr,2015-02-21 12:48:09,Austin Texas,Delta,negative,1.0,3,0.65
569236960528756737,T5Sparrow,2015-02-21 12:47:21,JetBlue T5 at JFK,Delta,negative,0.65,3,0.65
569236645180018689,BernardLeCroix,2015-02-21 12:46:06,"Providence, RI",Delta,negative,1.0,1,1.0
569236124192931840,BernardLeCroix,2015-02-21 12:44:02,"Providence, RI",Delta,negative,0.65,7,0.65
569235924544045057,scrappiedoodle,2015-02-21 12:43:14,Virginia & Cali,Delta,positive,1.0,0,0.0
569235825680105472,SenatorA7,2015-02-21 12:42:51,Louie's in the Bronx,Delta,neutral,1.0,0,0.0
569235773645410304,beachluvr104,2015-02-21 12:42:38,Unknown,Delta,negative,1.0,3,0.35
569235531973832704,beachluvr104,2015-02-21 12:41:41,Unknown,Delta,negative,0.7,1,0.7
569235333050576898,Swindonsays,2015-02-21 12:40:53,Unknown,Delta,negative,1.0,2,1.0
569235156717989888,scrappiedoodle,2015-02-21 12:40:11,Virginia & Cali,Delta,neutral,1.0,0,0.0
569234639233142784,BernardLeCroix,2015-02-21 12:38:08,"Providence, RI",Delta,negative,1.0,1,0.35
569233861651144704,RozFortuna,2015-02-21 12:35:03,Mannahatta,Delta,negative,1.0,7,0.64
569233554242080768,beachluvr104,2015-02-21 12:33:49,Unknown,Delta,negative,1.0,1,0.67
569233440463155201,scrappiedoodle,2015-02-21 12:33:22,Virginia & Cali,Delta,neutral,0.68,0,0.0
569233260108124160,beachluvr104,2015-02-21 12:32:39,Unknown,Delta,negative,1.0,5,1.0
569232785786998785,BernardLeCroix,2015-02-21 12:30:46,"Providence, RI",Delta,negative,0.68,1,0.35
569231102428250112,scrappiedoodle,2015-02-21 12:24:05,Virginia & Cali,Delta,neutral,1.0,0,0.0
569230997650214913,beachluvr104,2015-02-21 12:23:40,Unknown,Delta,negative,1.0,5,0.69
569230859896803328,BernardLeCroix,2015-02-21 12:23:07,"Providence, RI",Delta,negative,1.0,1,1.0
569230515833856000,Southbeachpapi,2015-02-21 12:21:45,NYC✈️MIA,Delta,positive,1.0,0,0.0
569230445654740992,BernardLeCroix,2015-02-21 12:21:28,"Providence, RI",Delta,neutral,0.65,0,0.0
569230193220554753,BernardLeCroix,2015-02-21 12:20:28,"Providence, RI",Delta,neutral,1.0,0,0.0
569229572123680769,AdamJBerry,2015-02-21 12:18:00,Provincetown Ma,Delta,positive,0.67,0,0.0
569229142597771265,BernardLeCroix,2015-02-21 12:16:18,"Providence, RI",Delta,negative,0.66,3,0.66
569229104286986240,RozFortuna,2015-02-21 12:16:08,Mannahatta,Delta,neutral,1.0,0,0.0
569229091657936896,RozFortuna,2015-02-21 12:16:05,Mannahatta,Delta,neutral,0.65,0,0.0
569228412159721473,BernardLeCroix,2015-02-21 12:13:23,"Providence, RI",Delta,neutral,0.67,0,0.0
569227490046164992,BernardLeCroix,2015-02-21 12:09:44,"Providence, RI",Delta,negative,0.68,3,0.36
569226460281610241,BernardLeCroix,2015-02-21 12:05:38,"Providence, RI",Delta,negative,1.0,3,0.64
569224171303145473,Destructiff,2015-02-21 11:56:32,NYC,Delta,positive,0.65,0,0.0
569223830759059458,ejhart6,2015-02-21 11:55:11,"Fullerton, CA",Delta,positive,0.69,0,0.0
569222694778105857,joycefelixes,2015-02-21 11:50:40,Unknown,Delta,positive,1.0,0,0.0
569222108200476672,ItsLaLoca,2015-02-21 11:48:20,"ÜT: 27.947395,-82.215546",Delta,positive,1.0,0,0.0
569221909231104000,Cau3cau3,2015-02-21 11:47:33,Unknown,Delta,positive,0.66,0,0.0
569219656482824192,ejhart6,2015-02-21 11:38:36,"Fullerton, CA",Delta,negative,1.0,1,0.68
569215076655214592,xmorera,2015-02-21 11:20:24,Costa Rica,Delta,neutral,1.0,0,0.0
569213183455563776,kaitlynrosati,2015-02-21 11:12:53,CONCRETE JUNGLE,Delta,positive,1.0,0,0.0
569211529880576001,Farehack,2015-02-21 11:06:18,Unknown,Delta,neutral,1.0,0,0.0
569204185318723584,Margo221,2015-02-21 10:37:07,Unknown,Delta,positive,1.0,0,0.0
569200983173156864,CamiCorreaBal,2015-02-21 10:24:24,Unknown,Delta,negative,1.0,5,0.64
569199676282564609,CamiCorreaBal,2015-02-21 10:19:12,Unknown,Delta,negative,1.0,5,1.0
569196231546830848,bizymom815,2015-02-21 10:05:31,Unknown,Delta,negative,1.0,1,1.0
569195394065952768,MTJaeckel,2015-02-21 10:02:11,Unknown,Delta,negative,1.0,4,1.0
569191875271372801,bizymom815,2015-02-21 09:48:12,Unknown,Delta,negative,1.0,1,1.0
569191191448817664,kaitlynrosati,2015-02-21 09:45:29,CONCRETE JUNGLE,Delta,neutral,0.66,0,0.0
569191124373520384,kaitlynrosati,2015-02-21 09:45:13,CONCRETE JUNGLE,Delta,negative,1.0,3,1.0
569190933297807360,kaitlynrosati,2015-02-21 09:44:28,CONCRETE JUNGLE,Delta,negative,1.0,1,0.66
569190811113525249,kaitlynrosati,2015-02-21 09:43:59,CONCRETE JUNGLE,Delta,negative,1.0,8,0.67
569190678758080512,kaitlynrosati,2015-02-21 09:43:27,CONCRETE JUNGLE,Delta,negative,1.0,0,0.37
569189652080533504,j_romaine,2015-02-21 09:39:22,Coming to a City Near You!,Delta,neutral,1.0,0,0.0
569188266089381888,clementeworks,2015-02-21 09:33:52,"face, space",Delta,positive,1.0,0,0.0
569187541120724992,MarkWeprin,2015-02-21 09:30:59,"Queens, New York",Delta,neutral,0.68,0,0.0
569185441171316737,princessmarapao,2015-02-21 09:22:38,"Virginia Beach, VA",Delta,positive,0.67,0,0.0
569184255399620608,kbosspotter,2015-02-21 09:17:56,Logan International Airport,Delta,neutral,0.68,0,0.0
569179937841815553,princessmarapao,2015-02-21 09:00:46,"Virginia Beach, VA",Delta,neutral,0.66,0,0.0
569178210325430272,EDTakeDown,2015-02-21 08:53:54,New York,Delta,neutral,0.68,0,0.0
569177868221202432,jaredmooreski,2015-02-21 08:52:33,Unknown,Delta,positive,1.0,0,0.0
569176746735632384,princessmarapao,2015-02-21 08:48:05,"Virginia Beach, VA",Delta,positive,0.65,0,0.0
569175278255284224,jaredmooreski,2015-02-21 08:42:15,Unknown,Delta,negative,0.66,7,0.35
569174723877146625,onlyfordisplay_,2015-02-21 08:40:03,new york.,Delta,negative,0.67,1,0.67
569168865256546304,thisismysound,2015-02-21 08:16:46,DC,Delta,negative,1.0,2,0.65
569168473194041344,thisismysound,2015-02-21 08:15:13,DC,Delta,negative,1.0,4,1.0
569158629443502081,JetBlueNews,2015-02-21 07:36:06,USA,Delta,neutral,0.67,0,0.0
569157073906176000,RachelLCoppola,2015-02-21 07:29:55,LA & Boston,Delta,positive,1.0,0,0.0
569156321636847617,ThatJasonEaton,2015-02-21 07:26:56,Unknown,Delta,negative,0.7,6,0.7
569154503188070400,Amaznred,2015-02-21 07:19:42,Unknown,Delta,positive,1.0,0,0.0
569153142526332930,staceylking,2015-02-21 07:14:18,"boise, idaho",Delta,neutral,0.65,0,0.0
569152332765667328,staceylking,2015-02-21 07:11:05,"boise, idaho",Delta,neutral,1.0,0,0.0
569152074052542464,staceylking,2015-02-21 07:10:03,"boise, idaho",Delta,neutral,0.66,0,0.0
569150828952444928,JetBlueNews,2015-02-21 07:05:06,USA,Delta,neutral,1.0,0,0.0
569146861082161152,domitilarodrig1,2015-02-21 06:49:20,Unknown,Delta,neutral,1.0,0,0.0
569146084632760320,joespurr,2015-02-21 06:46:15,"Cambridge, MA",Delta,neutral,1.0,0,0.0
569144474359738368,corinahe,2015-02-21 06:39:51,USA,Delta,neutral,1.0,0,0.0
569143699017371649,RoyalVestige,2015-02-21 06:36:46,Sub to me!,Delta,neutral,0.66,0,0.0
569143528397254656,JetBlueNews,2015-02-21 06:36:06,USA,Delta,neutral,1.0,0,0.0
569138202424025088,alexlmichael,2015-02-21 06:14:56,Washington DC,Delta,negative,1.0,2,1.0
569132246810144769,thepointskid,2015-02-21 05:51:16,New York,Delta,neutral,1.0,0,0.0
569130620963696640,triniluv81,2015-02-21 05:44:48,"Troy, NY",Delta,positive,0.71,0,0.0
569126841354743809,benjaminokeefe,2015-02-21 05:29:47,Unknown,Delta,negative,0.39,3,0.39
569125697530101760,Dress4YesConJax,2015-02-21 05:25:14,NYC,Delta,positive,1.0,0,0.0
569125454684278785,Ajok81,2015-02-21 05:24:16,Unknown,Delta,neutral,0.67,0,0.0
569122341797691392,JessBarbalato,2015-02-21 05:11:54,Unknown,Delta,negative,1.0,1,0.69
569121160149012480,mike_baskin,2015-02-21 05:07:12,"Cambridge, MA",Delta,positive,1.0,0,0.0
569118085245898752,PilardelMaria,2015-02-21 04:54:59,#theBronx,Delta,positive,0.69,0,0.0
569114409613860864,takenn54,2015-02-21 04:40:23,"Albany,NY",Delta,neutral,1.0,0,0.0
569113910776881152,KimSinanovic,2015-02-21 04:38:24,Unknown,Delta,positive,1.0,0,0.0
569113328724807680,JetBlueNews,2015-02-21 04:36:05,USA,Delta,neutral,1.0,0,0.0
569109515657826304,kerrymflynn,2015-02-21 04:20:56,New York,Delta,positive,1.0,0,0.0
569103956795904000,AeroJobMarket,2015-02-21 03:58:51,Worldwide,Delta,positive,1.0,0,0.0
569102757875077121,AeroJobMarket,2015-02-21 03:54:05,Worldwide,Delta,positive,1.0,0,0.0
569096740676222976,Michael_Lytle,2015-02-21 03:30:10,"Salem, NH",Delta,positive,1.0,0,0.0
569091868153253888,Galapaghxst,2015-02-21 03:10:49,Unknown,Delta,neutral,0.65,0,0.0
569091378438746112,mutantgatto,2015-02-21 03:08:52,ravioli,Delta,positive,0.64,0,0.0
569087442092826624,mutantgatto,2015-02-21 02:53:13,ravioli,Delta,neutral,1.0,0,0.0
569083604216623104,tammyterez,2015-02-21 02:37:58,New York,Delta,neutral,0.65,0,0.0
569083132353204224,JetBlueNews,2015-02-21 02:36:06,USA,Delta,neutral,1.0,0,0.0
569076569983086592,theycallme_HH,2015-02-21 02:10:01,Orleans/Tarpon Springs/London,Delta,neutral,1.0,0,0.0
569075196117839872,theycallme_HH,2015-02-21 02:04:34,Orleans/Tarpon Springs/London,Delta,neutral,1.0,0,0.0
569068027917922304,JetBlueNews,2015-02-21 01:36:05,USA,Delta,neutral,1.0,0,0.0
569066946433581056,chelseylamwatt,2015-02-21 01:31:47,"New York | Orlando, FL",Delta,negative,0.67,2,0.67
569046984369111041,mattwheeler,2015-02-21 00:12:28,New York,Delta,negative,1.0,5,1.0
569044397645385728,mattwheeler,2015-02-21 00:02:11,New York,Delta,negative,1.0,5,1.0
569036471232892929,traciglee,2015-02-20 23:30:41,New York,Delta,positive,0.67,0,0.0
569017837576069120,woawABQ,2015-02-20 22:16:38,"Albuquerque, NM",Delta,neutral,0.6,0,0.0
569006801192161280,jmoalmawali,2015-02-20 21:32:47,Boston,Delta,neutral,0.36,0,0.0
569005006902468608,jmoalmawali,2015-02-20 21:25:39,Boston,Delta,negative,1.0,1,1.0
569003837975089152,jmoalmawali,2015-02-20 21:21:01,Boston,Delta,negative,1.0,1,1.0
569003165984534528,thatsmypotpie,2015-02-20 21:18:20,Central Perk,Delta,negative,1.0,2,0.66
569002746117902336,genna_campos,2015-02-20 21:16:40,Unknown,Delta,negative,1.0,8,1.0
568996575617409026,AMakuh,2015-02-20 20:52:09,Unknown,Delta,negative,1.0,2,0.64
568995644276383744,cindydavis_,2015-02-20 20:48:27,New York,Delta,negative,1.0,2,1.0
568993773277069312,KoolieAshSays,2015-02-20 20:41:01,"ÜT: 17.9889591,-76.7712636",Delta,neutral,0.34,0,0.0
568993159419535360,thatsmypotpie,2015-02-20 20:38:35,Central Perk,Delta,negative,1.0,3,0.68
568992314296819712,KoolieAshSays,2015-02-20 20:35:13,"ÜT: 17.9889591,-76.7712636",Delta,negative,0.66,7,0.66
568991695917834240,jcran72,2015-02-20 20:32:46,Long Beach,Delta,negative,1.0,2,1.0
568987540155453440,LustyLovah,2015-02-20 20:16:15,Where my pockets can take me,Delta,positive,1.0,0,0.0
568984446487166976,FerrisSalameh,2015-02-20 20:03:57,"Brooklyn, NY",Delta,positive,1.0,0,0.0
568983580585517056,TumbaSherman,2015-02-20 20:00:31,Ft. Lauderdale,Delta,positive,0.73,0,0.0
568983464172584960,TumbaSherman,2015-02-20 20:00:03,Ft. Lauderdale,Delta,negative,0.63,6,0.33
568983310438805505,corradokid,2015-02-20 19:59:27,New York,Delta,positive,1.0,0,0.0
568982494676172800,FerrisSalameh,2015-02-20 19:56:12,"Brooklyn, NY",Delta,neutral,1.0,0,0.0
568977430439817216,JetBlueNews,2015-02-20 19:36:05,USA,Delta,neutral,1.0,0,0.0
568976617453658113,airtraffic01,2015-02-20 19:32:51,Bushwood,Delta,positive,0.7,0,0.0
568974681115459584,airtraffic01,2015-02-20 19:25:09,Bushwood,Delta,neutral,1.0,0,0.0
568974096161234946,joel_betances,2015-02-20 19:22:50,new york,Delta,positive,1.0,0,0.0
568973348840943616,thatsmypotpie,2015-02-20 19:19:52,Central Perk,Delta,positive,1.0,0,0.0
568972783234912257,thatsmypotpie,2015-02-20 19:17:37,Central Perk,Delta,negative,0.69,2,0.35
568970344154836993,thatsmypotpie,2015-02-20 19:07:55,Central Perk,Delta,neutral,1.0,0,0.0
568969600559226880,thatsmypotpie,2015-02-20 19:04:58,Central Perk,Delta,negative,1.0,2,1.0
568968141814046720,joel_betances,2015-02-20 18:59:10,new york,Delta,neutral,1.0,0,0.0
568968059517411329,jcran72,2015-02-20 18:58:50,Long Beach,Delta,negative,1.0,2,0.34
568967907042037761,DKHurts,2015-02-20 18:58:14,Brooklyn!,Delta,neutral,1.0,0,0.0
568967902520590337,joel_betances,2015-02-20 18:58:13,new york,Delta,neutral,1.0,0,0.0
568965774649520128,ThatJasonEaton,2015-02-20 18:49:46,Unknown,Delta,negative,0.35,2,0.35
568964945259466752,farms122,2015-02-20 18:46:28,Unknown,Delta,positive,0.66,0,0.0
568964635103076354,tsmit,2015-02-20 18:45:14,"Boston, MA",Delta,neutral,0.64,0,0.0
568963192489029632,tsmit,2015-02-20 18:39:30,"Boston, MA",Delta,neutral,0.35,0,0.0
568962000614658048,dlewis2412,2015-02-20 18:34:46,As global as possible,Delta,neutral,0.66,0,0.0
568961738596462593,tsmit,2015-02-20 18:33:43,"Boston, MA",Delta,negative,1.0,2,1.0
568961404067164160,KTrerotola,2015-02-20 18:32:24,"Boston, MA",Delta,positive,0.66,0,0.0
568961064651460608,dlewis2412,2015-02-20 18:31:03,As global as possible,Delta,negative,1.0,6,0.69
568960315888668672,MadameMaryAnn,2015-02-20 18:28:04,Upstate New York,Delta,neutral,1.0,0,0.0
568960217976864769,joel_betances,2015-02-20 18:27:41,new york,Delta,negative,1.0,1,1.0
568959170730266624,TumbaSherman,2015-02-20 18:23:31,Ft. Lauderdale,Delta,negative,1.0,6,1.0
568958770849705984,TraveLifeLove,2015-02-20 18:21:56,The World,Delta,negative,0.35,2,0.35
568956535679758337,KTrerotola,2015-02-20 18:13:03,"Boston, MA",Delta,neutral,1.0,0,0.0
568955324511563776,TumbaSherman,2015-02-20 18:08:14,Ft. Lauderdale,Delta,negative,0.67,6,0.34
568955077165260800,innovatefitnow,2015-02-20 18:07:15,Unknown,Delta,positive,0.63,0,0.0
568944962311626752,BillyKace,2015-02-20 17:27:04,Unknown,Delta,neutral,1.0,0,0.0
568944928266412032,kbosspotter,2015-02-20 17:26:56,Logan International Airport,Delta,neutral,1.0,0,0.0
568944687077199872,Bones2245,2015-02-20 17:25:58,Earth,Delta,neutral,1.0,0,0.0
568940704451289089,SassmasterJosh,2015-02-20 17:10:09,.,Delta,neutral,1.0,0,0.0
568940291530493952,JordantheJew,2015-02-20 17:08:30,New York,Delta,negative,1.0,2,1.0
